# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Thu Jan 22 18:11:09 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	1.0000e+06 yr
      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.0000	3.94558311	3.9456	2.1939	3.9020	3.4000	-0.715	-0.512	-0.642	-0.775	-0.858	-0.929	-1.030	-1.086	-1.099	3.31709456	0
	0.019000	6.0000	3.96369243	3.9637	2.2210	3.9119	3.4146	-0.782	-0.603	-0.726	-0.831	-0.896	-0.953	-1.036	-1.080	-1.091	3.31726933	0
	0.019000	6.0000	3.98142362	3.9814	2.2477	3.9218	3.4295	-0.849	-0.693	-0.804	-0.882	-0.931	-0.974	-1.041	-1.074	-1.083	3.31743813	0
	0.019000	6.0000	3.99877787	3.9988	2.2740	3.9317	3.4449	-0.915	-0.782	-0.872	-0.927	-0.962	-0.993	-1.043	-1.067	-1.074	3.31760144	0
	0.019000	6.0000	4.00000000	4.0000	2.2759	3.9325	3.4460	-0.920	-0.788	-0.877	-0.930	-0.964	-0.994	-1.043	-1.067	-1.074	3.31761289	0
	0.019000	6.0000	4.00910807	4.0091	2.2899	3.9379	3.4546	-0.955	-0.834	-0.910	-0.951	-0.979	-1.003	-1.043	-1.063	-1.068	3.31769776	0
	0.019000	6.0000	4.02541304	4.0254	2.3152	3.9477	3.4705	-1.018	-0.914	-0.963	-0.984	-1.002	-1.016	-1.042	-1.054	-1.058	3.31784821	0
	0.019000	6.0000	4.04142952	4.0414	2.3401	3.9576	3.4870	-1.080	-0.989	-1.008	-1.011	-1.020	-1.026	-1.038	-1.044	-1.045	3.31799436	0
	0.019000	6.0000	4.05717659	4.0572	2.3645	3.9676	3.5039	-1.141	-1.057	-1.047	-1.034	-1.035	-1.033	-1.032	-1.033	-1.031	3.31813645	0
	0.019000	6.0000	4.07778692	4.0778	2.3964	3.9808	3.5273	-1.221	-1.141	-1.089	-1.058	-1.050	-1.040	-1.022	-1.016	-1.010	3.31832027	0
	0.019000	6.0000	4.09798956	4.0980	2.4274	3.9941	3.5516	-1.299	-1.216	-1.123	-1.076	-1.062	-1.044	-1.009	-0.998	-0.988	3.31849766	0
	0.019000	6.0000	4.11783552	4.1178	2.4576	4.0075	3.5770	-1.374	-1.286	-1.149	-1.090	-1.070	-1.045	-0.994	-0.978	-0.963	3.31866980	0
	0.019000	6.0000	4.13736916	4.1374	2.4869	4.0209	3.6033	-1.447	-1.350	-1.170	-1.099	-1.075	-1.043	-0.976	-0.956	-0.938	3.31883669	0
	0.019000	6.0000	4.15664434	4.1566	2.5153	4.0343	3.6306	-1.518	-1.408	-1.184	-1.104	-1.076	-1.039	-0.957	-0.932	-0.910	3.31899953	0
	0.019000	6.0000	4.17571926	4.1757	2.5427	4.0478	3.6590	-1.587	-1.461	-1.194	-1.106	-1.074	-1.032	-0.935	-0.906	-0.881	3.31915832	0
	0.019000	6.0000	4.19465160	4.1947	2.5692	4.0612	3.6885	-1.653	-1.508	-1.199	-1.104	-1.068	-1.020	-0.910	-0.877	-0.849	3.31931400	0
	0.019000	6.0000	4.19999981	4.2000	2.5765	4.0651	3.6971	-1.671	-1.521	-1.200	-1.102	-1.066	-1.017	-0.903	-0.869	-0.840	3.31935763	0
	0.019000	6.0000	4.20607281	4.2061	2.5848	4.0695	3.7070	-1.692	-1.534	-1.200	-1.100	-1.063	-1.012	-0.895	-0.859	-0.829	3.31940699	0
	0.019000	6.0000	4.22470236	4.2247	2.6095	4.0830	3.7384	-1.754	-1.571	-1.197	-1.090	-1.050	-0.994	-0.864	-0.825	-0.792	3.31955719	0
	0.019000	6.0000	4.24337244	4.2434	2.6329	4.0966	3.7711	-1.812	-1.601	-1.190	-1.076	-1.033	-0.972	-0.830	-0.787	-0.752	3.31970572	0
	0.019000	6.0000	4.26221561	4.2622	2.6548	4.1101	3.8052	-1.867	-1.624	-1.177	-1.057	-1.011	-0.946	-0.791	-0.745	-0.707	3.31985378	0
	0.019000	6.0000	4.28142786	4.2814	2.6751	4.1236	3.8409	-1.918	-1.637	-1.157	-1.031	-0.981	-0.912	-0.747	-0.697	-0.657	3.32000279	0
